1434673840.54 	Participante:¿A mí  otra vez?	1
1434673841.54 	 Pcd: sí, si no  lo pongo a bailar 	1
1434673843.54 	Participante: Nooooooo pero poss	1
1434673844.54 	Pcd: Lo pongo a que baile así aquí	1
1434673846.54 	Participante: Tadavía nooo...	1
1434673847.54 	Pcd: Porque no se nejan ellos?, bailamos así (mueve los pies sentada)	1
1434673849.54 	Participante: Todavía faltan más palabras y aquí todavía hay más 	1
1434673852.54 	Pcd:  Ya me quiero ir, ya me quiero ir, que no sabe de ir 	3
1434673857.54 	Participante: ¿Cómo se escribe?	3
1434673859.54 	Pcd: Pues me quiero ir	3
1434673861.54 	Participante: vAaaaa	3
1434673863.54 	Pcd: Es más ya no quiero jugar éstas cartas, están feas	1
1434673867.54 	Participante: ¿Por qué estan  feas?	1
1434673868.54 	 Pcd: Se las voy a tirar	2
1434673870.54 	Participante: Noooo, palabras (incomprensible)  primero 	2
1434673873.54 	Pcd: Nooo, no ,no, no, tan muy feas 	2
1434673876.54 	Participante: Busque una letra y (incomprensible)	2
1434673881.54 	 Noooo, ya me picó otro animal aquí	2
1434673885.54 	Participante: ¿Así?	2
1434673886.54 	Pcd:Mire aquí hay muchoss animales que pican, mire	2
1434673890.54 	Pcd: Mire,Mire,Mire,Mire,Mire,Mire,(con las manos señala arriba)	2
1434673893.54 	Pcd: todos pican, todos pican	2
1434673897.54 	 Pcd:Y ni sabe como se llaman	2
1434673899.54 	Participante:  No y por eso toy viendo que palabras hace para ver que palabras hace	2
1434673905.54 	Pcd: ¿Y paque desbarata esa ?	2
1434673907.54 	Participante:No la desbaraté la voy a poner aquí para que no se me pierda	2
1434673909.54 	Pcd: A pues  esos, esos, esos	2
1434673910.54 	Participante: no las desbaraté	2
1434673911.54 	Pcd: A pues esos animales que hay aquí son mosquitos	2
1434673915.54 	Participante: Aaaaaaa	2
1434673916.54 	Pcd: Busque la palabra mosquito, mire ya me picó otro	0
1434673920.54 	Participante: Pero	0
